ArrayID	Name	BitVector
MOBKL1A	225997_at	110111112222121111122111111111001011222212211121112222221122211121102111110110111100000000020000020011221111211110101222112121111212021221002222111111111112112111121101111011111201211112211211122122112120121120211212120222211211
C11orf82	228281_at	001101001011111101100110100110011010110000010010000001000000000000001011010211110100001001001000101000001000100000100121101100010100111101011111021010011000101021121120020011122111120221111011211111122110122101010110002222222222
DNAJA3	1554078_s_at	221111222212211222211221122221112221122112222112112121111221112211212112121221121210100000010010010012222211212121111222222121111211212212221222122112121122212222222222122122222222222222222122222222222221222100011221222222222222
RNUXA	234405_s_at	122221122222222222222221222221112222222222222222222222222222222222222222122222222110000000010000010002222222222222212222112222222222222222222222222222222222222221222222222121222222222222222222222222222221222210111222222222222222
USP2	207213_s_at	000010102011001202211112102110110211120010010100110012001000011200020211002002210001010111201101101102011022201020000000000112011221102002111000122001110212200200000000000100000000000000000000000000000001000000000000000000000000
CBX4	227558_at	111011112121111111212111111010110011121111111012112211111110111101102111111211111000100000010010020020010000110001212010011121221222222122222112222221122212211212222122121012221222112111222122222222121112221110100222222222222222
YBX2	219704_at	122221121211111121011121112211221221111110011111100011011101002101111221012112110211111222211111111111011021111211111011111111121100002011010000211101100111010012111110011111010100000011001011100101100111101001111012100000000010
IDH1	201193_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220210220110022020122222222222222122222122222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
ZNF764	57516_at	000000000000110000000000010000010010000000010000000000000000000000001000001001110000000001000000000000000000000000000121111000100112120201112222001120002101102100000000000000000000010000000000000000001000000100100011002222222222
TAPBPL	218747_s_at	011111101211221110121121112221221221112222121221211222212211212222211101111110100010220120010001020121111121111111022000000212212122211112222111012221112211121211011102101101122211111111222211222201112111111100000111111111110111
TRPM3	1555252_a_at	111101111010001001000011110000110010000001000110000100011001010010010101100110000112122110202212201211001111001111010101020000010000001011010010111010011001000111111110111211100000000101000100100000000002000121122000000000011100
CYGB	226632_at	222222221111111111111121112121111212122211021222211221112211102111220201211111101000110011010020020012121111221101111011010222222222212122122111222212221222221211211221112112111100000001110000010101000100011000001110101000011001
C14orf28	238647_at	000000001011111010011100001111111011111111211011111111111111101011121221112111212110000001000000000010111110111101000121111110211212121221222222111121112121112100010000000000001111111110111010111111101010111111111121112222222222
TPX2	210052_s_at	110111002111111112111110001110001010121110121110111112101111001111101012010110110000000000000000000000011110101010101111001101010110112001010000021000000011210022222221021222222122222222222222222222222222222100000221112212222222
GPRIN1	229922_at	000000000000000000000010000000000000000000000100100000001001010000011110001011011012122222212212212210010000000000000010010100000000000000000000000000000000000000000000000100000000000000000000000000000002000022222000000000000000
RFWD2	1552617_a_at	122221122222222222222221212121112222222222222222222222222222222222211112111111110100000000000000010012222222222221112111001222222221212222221212222202220222221222222222222122222222222222222222222222222222222000100222220010100101
MPHOSPH8	221771_s_at	221221122222222221222222222222222222222222222222212222222222202222222221122222222210110000000010020022222222222222222222212121222222222222222211222222222222222222221122112012222222222212222221122222212220222100000222222222222222
POLR1C	207515_s_at	110111011112111111111111111111001111122112212112111112111121111111201001010100000100000000000000000001112111112110211100000122111110101011210000111101110111110112221121121121222222222222222122222222222221222100010222220100011100
TPD52L1	210372_s_at	000000001001001001000100001000000001111111111111001112101110110001000000000000000000001000111001101111110000100000000000000100211210101021110000011000000211110112222221222210122222222122222122222222221122122000000220220100000000
RAB3GAP2	202372_at	211111112222222221222211222222222122222222222122222222221222112222212222222212222220210110020110020012212222222221111222222122222222222222222222222222222222222212222221112012122222222222222222222222222221222221221222222222222222
INSIG2	209566_at	111010111221212121122211111121011111212212222111112222211211111112222212112111122110000100000000010011211111111210001221111111212222222222212222112221112221222211111021201010112122122211121122222222212120221220210112212222222212
LIN7C	221568_s_at	222222222222222222222222222222222222222222222222222222222222222222222222222222222220120221020021020022222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221222222222222222222
RASSF6	235638_at	122221122222222222222222222222222222122222222222222222222222222222222221122122222220000002000000000002222222222221112122122222022222222202222222222222222222222211220211201010112102211111222112122222221120222220221112222122210112
CAPZB	201950_x_at	222222222222222222222222212222222222222222222222222222222222222222211111111111110100220120111011020222222222222222222000000222222220202022220000222201220211220222222222222222222222222222222221222212222222222000000222220000000000
SMARCA5	202303_x_at	222222222222222222222222222222112222222222222222222222222222222222212222122221221210100000010000020012222222222221112222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222221211222222222222212
CYB5B	201634_s_at	111111122222222222222222211220222212212222222111222222211222221121222222222222222210100020000010010012222222222221122222122122222222222212222222222222122222222211122121112011122222212222222222222222222221222211111211122222222222
